idno,tail,head,ora,vel_media
822739801,879315950,65172318,5,39
822739801,879315950,65172318,6,39
822739801,879315950,65172318,7,39
822739801,879315950,65172318,8,38
822739801,879315950,65172318,9,38
822739801,879315950,65172318,10,38
822739801,879315950,65172318,11,39
822739801,879315950,65172318,12,39
822739801,879315950,65172318,13,39
822739801,879315950,65172318,14,39
822739801,879315950,65172318,15,39
822739801,879315950,65172318,16,38
822739801,879315950,65172318,17,38
822739801,879315950,65172318,18,38
822739801,879315950,65172318,19,39
822739801,879315950,65172318,20,39
822739801,879315950,65172318,21,39
822739801,879315950,65172318,22,39
822739801,879315950,65172318,23,39
1176289964,65172432,1130905819,0,49
1176289964,65172432,1130905819,1,49
1176289964,65172432,1130905819,2,49
1176289964,65172432,1130905819,3,49
1176289964,65172432,1130905819,4,49
1176289964,65172432,1130905819,5,49
1176289964,65172432,1130905819,6,48
1176289964,65172432,1130905819,7,46
1176289964,65172432,1130905819,8,44
1176289964,65172432,1130905819,9,45
1176289964,65172432,1130905819,10,46
1176289964,65172432,1130905819,11,47
1176289964,65172432,1130905819,12,47
1176289964,65172432,1130905819,13,47
1176289964,65172432,1130905819,14,47
1176289964,65172432,1130905819,15,46
1176289964,65172432,1130905819,16,46
1176289964,65172432,1130905819,17,45
1176289964,65172432,1130905819,18,46
1176289964,65172432,1130905819,19,45
1176289964,65172432,1130905819,20,47
1176289964,65172432,1130905819,21,48
1176289964,65172432,1130905819,22,48
1176289964,65172432,1130905819,23,48
1220197182,65172532,1158038936,0,21
1220197182,65172532,1158038936,1,21
1220197182,65172532,1158038936,2,21
1220197182,65172532,1158038936,3,21
1220197182,65172532,1158038936,4,21
1220197182,65172532,1158038936,5,21
1220197182,65172532,1158038936,6,20
1220197182,65172532,1158038936,7,20
1220197182,65172532,1158038936,8,20
1220197182,65172532,1158038936,9,21
1220197182,65172532,1158038936,10,20
1220197182,65172532,1158038936,11,20
1220197182,65172532,1158038936,12,20
1220197182,65172532,1158038936,13,20
1220197182,65172532,1158038936,14,20
1220197182,65172532,1158038936,15,20
1220197182,65172532,1158038936,16,20
1220197182,65172532,1158038936,17,21
1220197182,65172532,1158038936,18,20
1220197182,65172532,1158038936,19,20
1220197182,65172532,1158038936,20,21
1220197182,65172532,1158038936,21,21
1220197182,65172532,1158038936,22,21
1220197182,65172532,1158038936,23,21
822745127,65182294,879319344,0,29
822745127,65182294,879319344,1,29
822745127,65182294,879319344,2,29
822745127,65182294,879319344,3,29
822745127,65182294,879319344,4,29
822745127,65182294,879319344,5,29
822745127,65182294,879319344,6,29
822745127,65182294,879319344,7,28
822745127,65182294,879319344,8,29
822745127,65182294,879319344,9,29
822745127,65182294,879319344,10,28
822745127,65182294,879319344,11,28
822745127,65182294,879319344,12,28
822745127,65182294,879319344,13,27
822745127,65182294,879319344,14,28
822745127,65182294,879319344,15,28
822745127,65182294,879319344,16,28
822745127,65182294,879319344,17,28
822745127,65182294,879319344,18,27
822745127,65182294,879319344,19,28
822745127,65182294,879319344,20,28
822745127,65182294,879319344,21,29
822745127,65182294,879319344,22,29
822745127,65182294,879319344,23,28
824136642,880270366,65182336,0,29
824136642,880270366,65182336,1,29
824136642,880270366,65182336,2,29
824136642,880270366,65182336,3,29
824136642,880270366,65182336,4,29
824136642,880270366,65182336,5,29
824136642,880270366,65182336,6,29
824136642,880270366,65182336,7,29
824136642,880270366,65182336,8,29
824136642,880270366,65182336,9,29
824136642,880270366,65182336,10,29
824136642,880270366,65182336,11,29
824136642,880270366,65182336,12,29
824136642,880270366,65182336,13,29
824136642,880270366,65182336,14,29
824136642,880270366,65182336,15,29
824136642,880270366,65182336,16,29
824136642,880270366,65182336,17,29
824136642,880270366,65182336,18,29
824136642,880270366,65182336,19,29
824136642,880270366,65182336,20,29
824136642,880270366,65182336,21,29
824136642,880270366,65182336,22,29
824136642,880270366,65182336,23,29
569168894,65172875,65172869,0,26
569168894,65172875,65172869,1,26
569168894,65172875,65172869,2,26
569168894,65172875,65172869,3,26
569168894,65172875,65172869,4,26
569168894,65172875,65172869,5,26
569168894,65172875,65172869,6,26
569168894,65172875,65172869,7,25
569168894,65172875,65172869,8,25
569168894,65172875,65172869,9,24
569168894,65172875,65172869,10,25
569168894,65172875,65172869,11,26
569168894,65172875,65172869,12,26
569168894,65172875,65172869,13,26
569168894,65172875,65172869,14,25
569168894,65172875,65172869,15,25
569168894,65172875,65172869,16,25
569168894,65172875,65172869,17,25
569168894,65172875,65172869,18,25
569168894,65172875,65172869,19,25
569168894,65172875,65172869,20,26
569168894,65172875,65172869,21,26
569168894,65172875,65172869,22,26
569168894,65172875,65172869,23,26
1202860272,1147089332,880270367,0,49
1202860272,1147089332,880270367,1,49
1202860272,1147089332,880270367,2,49
1202860272,1147089332,880270367,3,49
1202860272,1147089332,880270367,4,49
1202860272,1147089332,880270367,5,49
1202860272,1147089332,880270367,6,49
1202860272,1147089332,880270367,7,48
1202860272,1147089332,880270367,8,48
1202860272,1147089332,880270367,9,48
1202860272,1147089332,880270367,10,48
1202860272,1147089332,880270367,11,48
1202860272,1147089332,880270367,12,47
1202860272,1147089332,880270367,13,47
1202860272,1147089332,880270367,14,47
1202860272,1147089332,880270367,15,47
1202860272,1147089332,880270367,16,47
1202860272,1147089332,880270367,17,47
1202860272,1147089332,880270367,18,47
1202860272,1147089332,880270367,19,47
1202860272,1147089332,880270367,20,47
1202860272,1147089332,880270367,21,48
1202860272,1147089332,880270367,22,48
1202860272,1147089332,880270367,23,48
55227644,65172555,65172556,0,30
55227644,65172555,65172556,1,30
55227644,65172555,65172556,2,30
55227644,65172555,65172556,3,30
55227644,65172555,65172556,4,30
55227644,65172555,65172556,5,30
55227644,65172555,65172556,6,30
55227644,65172555,65172556,7,30
55227644,65172555,65172556,8,30
55227644,65172555,65172556,9,30
55227644,65172555,65172556,10,30
55227644,65172555,65172556,11,30
55227644,65172555,65172556,12,30
55227644,65172555,65172556,13,30
55227644,65172555,65172556,14,30
55227644,65172555,65172556,15,30
55227644,65172555,65172556,16,30
55227644,65172555,65172556,17,30
55227644,65172555,65172556,18,30
55227644,65172555,65172556,19,30
55227644,65172555,65172556,20,30
55227644,65172555,65172556,21,30
55227644,65172555,65172556,22,30
55227644,65172555,65172556,23,30
55227677,65181864,65181871,0,13
55227677,65181864,65181871,1,13
55227677,65181864,65181871,2,13
55227677,65181864,65181871,3,13
55227677,65181864,65181871,4,13
55227677,65181864,65181871,5,13
55227677,65181864,65181871,6,13
55227677,65181864,65181871,7,13
55227677,65181864,65181871,8,13
55227677,65181864,65181871,9,13
55227677,65181864,65181871,10,13
55227677,65181864,65181871,11,13
55227677,65181864,65181871,12,13
55227677,65181864,65181871,13,13
55227677,65181864,65181871,14,13
55227677,65181864,65181871,15,13
55227677,65181864,65181871,16,13
55227677,65181864,65181871,17,13
55227677,65181864,65181871,18,13
55227677,65181864,65181871,19,13
55227677,65181864,65181871,20,13
55227677,65181864,65181871,21,13
55227677,65181864,65181871,22,13
55227677,65181864,65181871,23,13
888355771,65172898,926004089,0,25
888355771,65172898,926004089,1,25
888355771,65172898,926004089,2,25
888355771,65172898,926004089,3,25
888355771,65172898,926004089,4,25
888355771,65172898,926004089,5,25
888355771,65172898,926004089,6,25
888355771,65172898,926004089,7,25
888355771,65172898,926004089,8,25
888355771,65172898,926004089,9,25
888355771,65172898,926004089,10,25
888355771,65172898,926004089,11,25
888355771,65172898,926004089,12,25
888355771,65172898,926004089,13,25
888355771,65172898,926004089,14,25
888355771,65172898,926004089,15,25
888355771,65172898,926004089,16,25
888355771,65172898,926004089,17,25
888355771,65172898,926004089,18,25
888355771,65172898,926004089,19,25
888355771,65172898,926004089,20,25
888355771,65172898,926004089,21,25
888355771,65172898,926004089,22,25
888355771,65172898,926004089,23,25
822744981,879319273,65182095,0,29
822744981,879319273,65182095,1,29
822744981,879319273,65182095,2,29
822744981,879319273,65182095,3,29
822744981,879319273,65182095,4,29
822744981,879319273,65182095,5,29
822744981,879319273,65182095,6,29
822744981,879319273,65182095,7,29
822744981,879319273,65182095,8,29
822744981,879319273,65182095,9,29
822744981,879319273,65182095,10,29
822744981,879319273,65182095,11,29
822744981,879319273,65182095,12,29
822744981,879319273,65182095,13,29
822744981,879319273,65182095,14,29
822744981,879319273,65182095,15,29
822744981,879319273,65182095,16,29
822744981,879319273,65182095,17,29
822744981,879319273,65182095,18,29
822744981,879319273,65182095,19,29
822744981,879319273,65182095,20,29
822744981,879319273,65182095,21,29
822744981,879319273,65182095,22,29
822744981,879319273,65182095,23,29
55227892,65172559,65172558,0,29
55227892,65172559,65172558,1,29
55227892,65172559,65172558,2,29
55227892,65172559,65172558,3,29
55227892,65172559,65172558,4,29
55227892,65172559,65172558,5,29
55227892,65172559,65172558,6,29
55227892,65172559,65172558,7,29
55227892,65172559,65172558,8,29
55227892,65172559,65172558,9,29
55227892,65172559,65172558,10,29
55227892,65172559,65172558,11,29
55227892,65172559,65172558,12,29
55227892,65172559,65172558,13,29
55227892,65172559,65172558,14,29
55227892,65172559,65172558,15,29
55227892,65172559,65172558,16,29
55227892,65172559,65172558,17,29
55227892,65172559,65172558,18,29
55227892,65172559,65172558,19,29
55227892,65172559,65172558,20,29
55227892,65172559,65172558,21,29
55227892,65172559,65172558,22,29
55227892,65172559,65172558,23,29
589121997,742752731,742752735,0,17
589121997,742752731,742752735,1,17
589121997,742752731,742752735,2,17
589121997,742752731,742752735,3,17
589121997,742752731,742752735,4,17
589121997,742752731,742752735,5,17
589121997,742752731,742752735,6,17
589121997,742752731,742752735,7,16
589121997,742752731,742752735,8,16
589121997,742752731,742752735,9,16
589121997,742752731,742752735,10,16
589121997,742752731,742752735,11,16
589121997,742752731,742752735,12,16
589121997,742752731,742752735,13,16
589121997,742752731,742752735,14,16
589121997,742752731,742752735,15,16
589121997,742752731,742752735,16,16
589121997,742752731,742752735,17,16
589121997,742752731,742752735,18,16
589121997,742752731,742752735,19,16
589121997,742752731,742752735,20,16
589121997,742752731,742752735,21,16
589121997,742752731,742752735,22,16
589121997,742752731,742752735,23,17
55230371,65172279,65172277,0,29
55230371,65172279,65172277,1,29
55230371,65172279,65172277,2,29
55230371,65172279,65172277,3,29
55230371,65172279,65172277,4,29
55230371,65172279,65172277,5,29
55230371,65172279,65172277,6,29
55230371,65172279,65172277,7,29
55230371,65172279,65172277,8,29
55230371,65172279,65172277,9,29
55230371,65172279,65172277,10,29
55230371,65172279,65172277,11,29
55230371,65172279,65172277,12,29
55230371,65172279,65172277,13,29
55230371,65172279,65172277,14,29
55230371,65172279,65172277,15,29
55230371,65172279,65172277,16,29
55230371,65172279,65172277,17,29
55230371,65172279,65172277,18,29
55230371,65172279,65172277,19,29
55230371,65172279,65172277,20,29
55230371,65172279,65172277,21,29
55230371,65172279,65172277,22,29
55230371,65172279,65172277,23,29
55228692,65181947,65181951,0,29
55228692,65181947,65181951,1,29
55228692,65181947,65181951,2,29
55228692,65181947,65181951,3,29
55228692,65181947,65181951,4,29
55228692,65181947,65181951,5,29
55228692,65181947,65181951,6,29
55228692,65181947,65181951,7,29
55228692,65181947,65181951,8,29
55228692,65181947,65181951,9,29
55228692,65181947,65181951,10,29
55228692,65181947,65181951,11,29
55228692,65181947,65181951,12,29
55228692,65181947,65181951,13,29
55228692,65181947,65181951,14,29
55228692,65181947,65181951,15,29
55228692,65181947,65181951,16,29
55228692,65181947,65181951,17,29
55228692,65181947,65181951,18,29
55228692,65181947,65181951,19,29
55228692,65181947,65181951,20,29
55228692,65181947,65181951,21,29
55228692,65181947,65181951,22,29
55228692,65181947,65181951,23,29
55227759,65172862,65172861,0,29
55227759,65172862,65172861,1,29
55227759,65172862,65172861,2,29
55227759,65172862,65172861,3,29
55227759,65172862,65172861,4,29
55227759,65172862,65172861,5,29
55227759,65172862,65172861,6,29
55227759,65172862,65172861,7,29
55227759,65172862,65172861,8,23
55227759,65172862,65172861,9,27
55227759,65172862,65172861,10,27
55227759,65172862,65172861,11,29
55227759,65172862,65172861,12,29
55227759,65172862,65172861,13,29
55227759,65172862,65172861,14,29
55227759,65172862,65172861,15,29
55227759,65172862,65172861,16,29
55227759,65172862,65172861,17,29
55227759,65172862,65172861,18,29
55227759,65172862,65172861,19,29
55227759,65172862,65172861,20,29
55227759,65172862,65172861,21,29
55227759,65172862,65172861,22,29
55227759,65172862,65172861,23,29
55228443,65181823,65172972,0,29
55228443,65181823,65172972,1,29
55228443,65181823,65172972,2,29
55228443,65181823,65172972,3,29
55228443,65181823,65172972,4,29
55228443,65181823,65172972,5,29
55228443,65181823,65172972,6,29
55228443,65181823,65172972,7,28
55228443,65181823,65172972,8,29
55228443,65181823,65172972,9,29
55228443,65181823,65172972,10,29
55228443,65181823,65172972,11,28
55228443,65181823,65172972,12,28
55228443,65181823,65172972,13,28
55228443,65181823,65172972,14,28
55228443,65181823,65172972,15,28
55228443,65181823,65172972,16,28
55228443,65181823,65172972,17,28
55228443,65181823,65172972,18,28
55228443,65181823,65172972,19,28
55228443,65181823,65172972,20,28
55228443,65181823,65172972,21,29
55228443,65181823,65172972,22,29
55228443,65181823,65172972,23,29
824090472,65182326,880240782,0,39
824090472,65182326,880240782,1,39
824090472,65182326,880240782,2,39
824090472,65182326,880240782,3,39
824090472,65182326,880240782,4,39
824090472,65182326,880240782,5,39
824090472,65182326,880240782,6,39
824090472,65182326,880240782,7,38
824090472,65182326,880240782,8,38
824090472,65182326,880240782,9,38
824090472,65182326,880240782,10,38
824090472,65182326,880240782,11,38
824090472,65182326,880240782,12,39
824090472,65182326,880240782,13,39
824090472,65182326,880240782,14,39
824090472,65182326,880240782,15,39
824090472,65182326,880240782,16,39
824090472,65182326,880240782,17,39
824090472,65182326,880240782,18,39
824090472,65182326,880240782,19,39
824090472,65182326,880240782,20,39
824090472,65182326,880240782,21,39
824090472,65182326,880240782,22,39
824090472,65182326,880240782,23,39
55229364,65172757,65172760,0,13
55229364,65172757,65172760,1,14
55229364,65172757,65172760,2,14
55229364,65172757,65172760,3,13
55229364,65172757,65172760,4,14
55229364,65172757,65172760,5,14
55229364,65172757,65172760,6,14
55229364,65172757,65172760,7,14
55229364,65172757,65172760,8,14
55229364,65172757,65172760,9,14
55229364,65172757,65172760,10,14
55229364,65172757,65172760,11,14
55229364,65172757,65172760,12,14
55229364,65172757,65172760,13,14
55229364,65172757,65172760,14,14
55229364,65172757,65172760,15,14
55229364,65172757,65172760,16,14
55229364,65172757,65172760,17,14
55229364,65172757,65172760,18,14
55229364,65172757,65172760,19,14
55229364,65172757,65172760,20,14
55229364,65172757,65172760,21,14
55229364,65172757,65172760,22,14
55229364,65172757,65172760,23,14
824136651,65182433,880270370,0,42
824136651,65182433,880270370,1,42
824136651,65182433,880270370,2,42
824136651,65182433,880270370,3,43
824136651,65182433,880270370,4,43
824136651,65182433,880270370,5,43
824136651,65182433,880270370,6,43
824136651,65182433,880270370,7,42
824136651,65182433,880270370,8,40
824136651,65182433,880270370,9,41
824136651,65182433,880270370,10,41
824136651,65182433,880270370,11,42
824136651,65182433,880270370,12,41
824136651,65182433,880270370,13,42
824136651,65182433,880270370,14,41
824136651,65182433,880270370,15,41
824136651,65182433,880270370,16,41
824136651,65182433,880270370,17,41
824136651,65182433,880270370,18,41
