,lane,hour,week,month,penalty,seasonality
6272,4,2,5,9,-0.0786706931099358,-0.2885297537234197
6273,4,2,5,10,-0.35911035367213656,-0.28141200675967754
6274,4,2,5,11,0.4438356889499925,0.16243347899608834
6275,4,2,5,12,0.1814692028991602,-0.3532289637700336
6276,4,2,6,1,0.06308618462855607,0.5084648092244403
6277,4,2,6,2,0.03583487417122243,0.5331654072159022
6278,4,2,6,3,-0.0704294100579552,0.6665188452181313
6279,4,2,6,4,-0.16643146933985467,0.2200221045430062
6280,4,2,6,5,-0.21026318263119273,0.024409981564900724
6281,4,2,6,6,-0.13087911953927392,-0.6352050382444374
6282,4,2,6,7,0.26333100351987937,0.1967023088046823
6283,4,2,6,8,0.16216933511906143,-0.24532823479597124
6284,4,2,6,9,-0.471214712640805,0.16561773541562005
6285,4,2,6,10,0.39852017056622946,0.8106483364997455
6286,4,2,6,11,-0.03005420303143118,0.5612465720950853
6287,4,2,6,12,0.16997621979061692,0.5805981016692253
6288,4,2,7,1,0.13254579304426264,0.6994318590118782
6289,4,2,7,2,0.10571435845748248,0.7966275634927623
6290,4,2,7,3,0.11028183569575263,0.7892914871564717
6291,4,2,7,4,-0.1080037918037544,0.6758477704994325
6292,4,2,7,5,0.0022805728139188713,0.6464753384920734
6293,4,2,7,6,-0.21425322807364927,0.1297550452158993
6294,4,2,7,7,0.07340610668259989,0.3638252798964
6295,4,2,7,8,0.08090147787931891,-0.04557331929019417
6296,4,2,7,9,-0.6511931942617786,0.3715218516833811
6297,4,2,7,10,0.1996970931500268,0.8105820629895639
6298,4,2,7,11,-0.27261971639375243,0.6363205215912839
6299,4,2,7,12,0.1274156339445356,0.633334124842471
6300,4,3,1,1,0.11859720574808559,-0.05600435599030353
6301,4,3,1,2,0.3413056571230786,-0.3941788914158839
6302,4,3,1,3,-0.4316230285663275,-0.9365206802624048
6303,4,3,1,4,0.24643269819099153,-0.5756668150000682
6304,4,3,1,5,-0.0975017379615881,-0.3149513611313272
6305,4,3,1,6,0.03253373278999879,-0.4028876988013997
6306,4,3,1,7,0.306040502848495,-0.03964740626830939
6307,4,3,1,8,-0.027877453950632358,-0.024329777378816687
6308,4,3,1,9,0.5901160515880777,0.2738652084260895
6309,4,3,1,10,0.4974873406702623,-0.07072061233329373
6310,4,3,1,11,0.3964117548979871,-0.18464449166563998
6311,4,3,1,12,0.35349562458630657,-0.3084762628648981
6312,4,3,2,1,0.37735990678137754,-0.4282828747247216
6313,4,3,2,2,0.315732991039352,-0.4350298252362011
6314,4,3,2,3,-0.6567474415917098,-0.9634937743010891
6315,4,3,2,4,0.09527026714234334,-0.6680635454501684
6316,4,3,2,5,0.10914780389430673,-0.6520616423058582
6317,4,3,2,6,0.13159891384524783,-0.569846701062423
6318,4,3,2,7,0.3758860416119606,-0.39284551042624216
6319,4,3,2,8,-0.16965918223622053,-0.2002431742903038
6320,4,3,2,9,0.12846838031112034,0.0829458523266707
6321,4,3,2,10,-0.17391891299973675,-0.18793537812889524
6322,4,3,2,11,-0.5703471144454552,-0.40668705393125426
6323,4,3,2,12,0.417977720734099,-0.34938496628734744
6324,4,3,3,1,0.20052411714928892,-0.3861138226138031
6325,4,3,3,2,0.1521784282816378,-0.49193156668794835
6326,4,3,3,3,-0.6263799500667775,-0.9550060387110291
6327,4,3,3,4,-0.09647153798658857,-0.7069927425666798
6328,4,3,3,5,0.031607325781820364,-0.4689088199214178
6329,4,3,3,6,-0.4177010751766236,-0.7092184570902149
6330,4,3,3,7,0.34978389905730256,-0.5969671262628836
6331,4,3,3,8,0.07178648062419914,-0.003596943959580207
6332,4,3,3,9,0.07760918108324305,0.10535417113362543
6333,4,3,3,10,-0.24025348330211865,-0.18016627564355742
6334,4,3,3,11,-0.6274756287611091,-0.41677023793648016
6335,4,3,3,12,0.0012491511116022112,-0.38645513903439377
6336,4,3,4,1,0.11704097193710256,-0.3914226322693524
6337,4,3,4,2,0.2575274483709259,-0.4059412550268135
6338,4,3,4,3,-0.383222385059489,-0.9437000349005554
6339,4,3,4,4,-0.09201517324134902,-0.4403334548378073
6340,4,3,4,5,0.04634990217444502,-0.605239316624214
6341,4,3,4,6,-0.10836345177741064,-0.41320400966330056
6342,4,3,4,7,0.23379558258673255,-0.3640225574438701
6343,4,3,4,8,0.10879629711862665,0.06977965673324465
6344,4,3,4,9,0.2954841297721869,0.23372017270764422
6345,4,3,4,10,-0.7810131135349159,-0.43149103075387346
6346,4,3,4,11,0.43336638507898834,-0.36164756342941595
6347,4,3,4,12,0.4085488776660659,-0.2940555831779722
6348,4,3,5,1,-0.007540378151879268,-0.3688402416448696
6349,4,3,5,2,0.2637622653777801,-0.1117411813883305
6350,4,3,5,3,-0.29860872265640825,-0.925633235180317
6351,4,3,5,4,-0.4131339085339308,-0.6621256756147404
6352,4,3,5,5,-0.06462713758102788,-0.3596946677920369
6353,4,3,5,6,0.09473798187015388,-0.40977288525021505
6354,4,3,5,7,-0.07272418187696283,0.04771736215423289
6355,4,3,5,8,0.042046350141121416,0.038391200193936506
6356,4,3,5,9,0.18519278028049882,0.3940427822596833
6357,4,3,5,10,-0.39875294103051184,0.16033385362415653
6358,4,3,5,11,0.32139927251597733,0.14117961920270072
6359,4,3,5,12,0.20302972301970013,-0.2835428072191532
6360,4,3,6,1,-0.2572145581831518,0.38882322187918744
6361,4,3,6,2,-0.12334228206678607,0.48702509161125307
6362,4,3,6,3,0.16199584861851332,0.33743709980704645
6363,4,3,6,4,-0.10332399288490421,-0.24664409145229393
6364,4,3,6,5,-0.22166445316264874,-0.2737246433583717
6365,4,3,6,6,0.042518463770989806,-0.0009458914143810522
6366,4,3,6,7,-0.07633246251109227,0.25269605191828753
6367,4,3,6,8,-0.1976458060912564,0.3585488785756854
6368,4,3,6,9,0.057335652901040694,0.4605636675205406
6369,4,3,6,10,-0.1794551551100394,0.19086020809273874
6370,4,3,6,11,0.07884573442783059,0.4701431804020254
6371,4,3,6,12,-0.02499707485526419,0.46853375553343585
6372,4,3,7,1,0.14127456199686186,0.5550536290616598
6373,4,3,7,2,0.11618940067308504,0.6625710677275362
6374,4,3,7,3,0.2148064835071075,0.6297418225917437
6375,4,3,7,4,0.08766766784645212,-0.0033063023429364983
6376,4,3,7,5,0.27816167763831307,0.22455889576497867
6377,4,3,7,6,0.3323266139441254,0.4152138523490174
6378,4,3,7,7,0.07706457097897583,0.5190981547575282
6379,4,3,7,8,-0.07004381156720955,0.12203878395949158
6380,4,3,7,9,-0.6567419001698772,0.36725825183431715
6381,4,3,7,10,-0.3108382982865826,0.6965724943744054
6382,4,3,7,11,-0.26770071557672387,0.5922966146595282
6383,4,3,7,12,0.1089605379435321,0.559531664775607
6384,4,4,1,1,-0.3050262929455293,-0.061412146505801915
6385,4,4,1,2,-0.21685141892306237,0.0012418627034104534
6386,4,4,1,3,-0.7693327080708738,-0.7191608874886019
6387,4,4,1,4,-0.07505365979793044,0.4843916348410206
6388,4,4,1,5,-0.33161292309873175,0.6369687143447263
6389,4,4,1,6,0.12052620220752434,0.5548538190908496
6390,4,4,1,7,-0.14355581918039273,0.6603771455174919
6391,4,4,1,8,0.16324889207839693,0.4365076377420578
6392,4,4,1,9,0.17358464678045077,0.6582816938344087
6393,4,4,1,10,-0.06413739396557881,0.49191294242129585
6394,4,4,1,11,-0.6384283297233374,-0.13825059583191276
6395,4,4,1,12,-0.3529908115388555,-0.18717533487741286
6396,4,4,2,1,-0.052394491596474475,-0.38166518870097016
6397,4,4,2,2,0.07546403327198023,-0.27487207707402056
6398,4,4,2,3,-0.5369152792070073,-0.8873014575471885
6399,4,4,2,4,0.058353559646175,0.5433634972486496
6400,4,4,2,5,-0.4645675200059578,0.5883371052159945
6401,4,4,2,6,0.09707355025894308,0.5532498073693445
6402,4,4,2,7,0.4055979494224529,0.5568952175008306
6403,4,4,2,8,0.1749771529133916,0.2127037087086995
6404,4,4,2,9,0.4795800913265758,0.5699818421728604
6405,4,4,2,10,0.33229259921793664,0.238246152549647
6406,4,4,2,11,-0.7115802632161404,-0.10305603238852473
6407,4,4,2,12,0.10101480297632932,-0.24785421787333722
6408,4,4,3,1,-0.11493987195334623,-0.24273511731436737
6409,4,4,3,2,-0.12267654966471415,-0.2193468771479213
6410,4,4,3,3,-0.6426843495537103,-0.8946448236805566
6411,4,4,3,4,-0.05594157165867325,0.5836337135223898
6412,4,4,3,5,0.07396457343533135,0.4674645315923018
6413,4,4,3,6,0.0007627783137320218,0.5319708850630537
6414,4,4,3,7,0.21537785096698647,0.5793957847908792
6415,4,4,3,8,0.32874501800374467,0.4628858541540174
6416,4,4,3,9,-0.038378261631101335,0.5859008353231676
6417,4,4,3,10,-0.3018215169042115,0.3780371211649175
6418,4,4,3,11,-0.7116532139526376,-0.21712601303941848
6419,4,4,3,12,0.026789420620982763,-0.3335036684230651
6420,4,4,4,1,-0.02291959025374786,-0.32802382943463987
6421,4,4,4,2,-0.1073858148965137,-0.2279540401747245
6422,4,4,4,3,-0.6093879421033291,-0.7811747496058529
6423,4,4,4,4,0.13041197807152866,0.48068753553759147
6424,4,4,4,5,-0.05458549236832262,0.5824028069855386
6425,4,4,4,6,0.01906354139704513,0.5801918984606368
6426,4,4,4,7,-0.2212266661982486,0.5966950967099791
6427,4,4,4,8,0.3343387465888801,0.5023165950088713
6428,4,4,4,9,0.2607288813617917,0.6636242341633616
6429,4,4,4,10,-0.588211586486663,0.2566361421646978
6430,4,4,4,11,0.16979277947119975,-0.08889209218176376
6431,4,4,4,12,-0.40000546111345353,-0.022071400922168173
6432,4,4,5,1,-0.12515573925037504,-0.3137920408866549
6433,4,4,5,2,-0.1337823530052316,-0.18854945580901863
6434,4,4,5,3,-0.5449205642236521,-0.8398264113434721
6435,4,4,5,4,0.11497284845067013,0.4188908926067135
6436,4,4,5,5,-0.013757759851041537,0.5829509426521663
6437,4,4,5,6,0.1559857730603625,0.5365031035321691
6438,4,4,5,7,0.2908671438847546,0.6139392277949922
6439,4,4,5,8,0.1024056827404919,0.28357714255407834
6440,4,4,5,9,0.15734992918600088,0.7398888359357343
6441,4,4,5,10,-0.4545727361918798,0.6366675259759209
6442,4,4,5,11,0.4103329417024095,0.19464734030706762
6443,4,4,5,12,-0.35568261898003256,-0.1783990263478043
6444,4,4,6,1,-0.352258813184845,-0.09332285704545437
6445,4,4,6,2,-0.5062926324837964,0.026735824766977678
6446,4,4,6,3,-0.572126142807901,-0.6997362423523054
6447,4,4,6,4,-0.013787249865552804,-0.048985295837453854
6448,4,4,6,5,0.1454383476330527,0.03425572846121678
6449,4,4,6,6,0.21135318551769872,0.31030877550574
6450,4,4,6,7,0.3850754213832915,0.6175235280045603
6451,4,4,6,8,0.2251671579420081,0.47889520824273846
6452,4,4,6,9,-0.1645776513931811,0.4831290796998357
6453,4,4,6,10,-0.6644649175850457,-0.0943296954218407
6454,4,4,6,11,-0.6117147240738086,0.029122913089060766
6455,4,4,6,12,-0.32459229362205994,0.029621213214143315
6456,4,4,7,1,-0.4440673026457518,0.0391293476966407
6457,4,4,7,2,-0.310211565187813,0.09934906805728509
6458,4,4,7,3,-0.018529416513027953,-0.37621613224864303
6459,4,4,7,4,-0.028502283002841168,-0.25479459498104645
6460,4,4,7,5,0.12122459612957057,-0.21264785368786046
6461,4,4,7,6,0.06168195989357983,0.14401324848518354
6462,4,4,7,7,-0.05998768649327668,0.4267834541049906
6463,4,4,7,8,-0.182753983332112,0.0702247355371926
6464,4,4,7,9,0.05176632515275451,0.32166550685364187
6465,4,4,7,10,-0.43877141734286207,-0.16362790463896332
6466,4,4,7,11,0.028039888055143444,0.3080157019452654
6467,4,4,7,12,-0.2134915426392042,0.11848442617005003
6468,4,5,1,1,-0.10866771745359273,-0.1104909631085344
6469,4,5,1,2,-0.023001276065856356,0.2358849427658701
6470,4,5,1,3,-0.753670814679427,-0.43875533818163404
6471,4,5,1,4,-0.2774746125370404,0.6891935676057258
6472,4,5,1,5,-0.06497904215137859,0.7339353832937965
6473,4,5,1,6,-0.04729200116495273,0.5304885978452126
6474,4,5,1,7,-0.1669696809666336,0.6116874820616232
6475,4,5,1,8,-0.07495087557965657,0.4289293658814926
6476,4,5,1,9,0.4000162535363303,0.7524138288413479
6477,4,5,1,10,-0.17620894951735877,0.5787393523484369
6478,4,5,1,11,-0.5701960139489323,0.09038281125584062
6479,4,5,1,12,-0.12673699012400166,-0.015400527327898303
6480,4,5,2,1,-0.3844804752358522,-0.25574381281970443
6481,4,5,2,2,-0.1644562833075235,0.030511156830919154
6482,4,5,2,3,-0.5753982959011141,-0.6381016475487566
6483,4,5,2,4,-0.11498879626228639,0.7217997585980755
6484,4,5,2,5,-0.21412978850274547,0.7065860819025321
6485,4,5,2,6,-0.5547960626721153,0.6202063596979595
6486,4,5,2,7,-0.06209095073669468,0.5963890429273264
6487,4,5,2,8,0.06905296218567611,0.49620475103954204
6488,4,5,2,9,0.1723779731336308,0.7329974782965728
6489,4,5,2,10,0.03666625288396629,0.6996041464844456
6490,4,5,2,11,-0.6822194758718648,0.018896656107457697
6491,4,5,2,12,-0.3851216727894969,-0.17399462640972563
6492,4,5,3,1,0.00892235243564904,-0.08496691261778695
6493,4,5,3,2,0.0723845196169931,0.13764846043074566
6494,4,5,3,3,-0.5943749704944865,-0.575071115768626
6495,4,5,3,4,-0.13807578293418662,0.7351068148302591
6496,4,5,3,5,-0.4350971500853122,0.6379498512895441
6497,4,5,3,6,-0.5228067773595658,0.6151649370404387
6498,4,5,3,7,-0.048667955099485585,0.5094081138361974
6499,4,5,3,8,0.03304464604238289,0.41452818967968297
6500,4,5,3,9,0.09556327665189618,0.7415252087313378
6501,4,5,3,10,-0.2216403163579342,0.663821710325547
6502,4,5,3,11,-0.7025932881207198,0.1353267378634211
6503,4,5,3,12,-0.5684440441832211,-0.14722555612824217
6504,4,5,4,1,-0.3398933198237474,-0.32807826317640787
6505,4,5,4,2,-0.12528405551318292,-0.05124837815414816
6506,4,5,4,3,-0.7730553170959176,-0.5479841830633437
6507,4,5,4,4,-0.3150134362097158,0.6871082648148168
6508,4,5,4,5,-0.17209281279438762,0.7259218134356583
6509,4,5,4,6,-0.4344646730598153,0.6716458347492216
6510,4,5,4,7,-0.07156320787372497,0.5303675217330236
6511,4,5,4,8,-0.009029128876356334,0.4103217298516478
6512,4,5,4,9,0.3682092634182121,0.7557703155958709
6513,4,5,4,10,-0.7410918406287919,0.06622606165599618
6514,4,5,4,11,0.0397881910950381,0.09416189866237284
6515,4,5,4,12,-0.16700149053510255,-0.29669273534232365
6516,4,5,5,1,-0.44207775318323056,-0.34965932932350974
6517,4,5,5,2,-0.18507378576771585,-0.12908092633228863
6518,4,5,5,3,-0.7861744177559673,-0.6679946598092308
6519,4,5,5,4,-0.06921129107247583,0.7181128628714781
6520,4,5,5,5,-0.2938892217389094,0.6852926468580898
6521,4,5,5,6,-0.4214792349559715,0.6551611091888373
6522,4,5,5,7,0.06519884394737473,0.5625856355496389
6523,4,5,5,8,0.1407143376649465,0.41287359586185574
6524,4,5,5,9,0.2942307842794476,0.7696708532375958
6525,4,5,5,10,-0.3844111518289459,0.7067665801734028
6526,4,5,5,11,0.25427190175065584,0.16732110312490572
6527,4,5,5,12,-0.04212061895245291,-0.0068637763846895175
6528,4,5,6,1,-0.5958416311779773,-0.3759125852229275
6529,4,5,6,2,-0.4807274293183415,-0.1837799955543737
6530,4,5,6,3,-0.5856520249048154,-0.8502070744925192
6531,4,5,6,4,-0.4924720552448438,-0.3373845540106489
6532,4,5,6,5,-0.4214635539940097,-0.5008392185356033
6533,4,5,6,6,-0.7295747567325931,-0.3772455955745025
6534,4,5,6,7,-0.6199609831852079,-0.19389203040579914
6535,4,5,6,8,-0.174258082769215,-0.34301735362995617
6536,4,5,6,9,-0.009893184058520714,0.40111489896444463
6537,4,5,6,10,-0.7009423564858196,-0.4535986355322064
6538,4,5,6,11,-0.6792438392746825,-0.264818007438682
6539,4,5,6,12,-0.4853183320670142,-0.2072963436513458
6540,4,5,7,1,-0.5728672843448632,-0.3733357950683123
6541,4,5,7,2,-0.36210063675534376,-0.2899512571520175
6542,4,5,7,3,-0.5135337060983308,-0.8963243664875645
6543,4,5,7,4,-0.45216750573223125,-0.8021299128944793
6544,4,5,7,5,-0.4703176166122568,-0.900111537328951
6545,4,5,7,6,-0.5105018495120945,-0.8410604260306769
6546,4,5,7,7,-0.5010794046650469,-0.4990467009625202
6547,4,5,7,8,-0.2952044300893537,-0.43776472254586674
6548,4,5,7,9,0.01687095435260422,-0.249908309216669
6549,4,5,7,10,-0.5209877619782559,-0.5122944653462898
6550,4,5,7,11,-0.016203563349940345,-0.22094036090427407
6551,4,5,7,12,-0.4234383018912521,-0.317419988811388
6552,4,6,1,1,-0.6067043181739318,-0.04483000350947578
6553,4,6,1,2,-0.21664685599341368,0.47385753971320094
6554,4,6,1,3,-0.22167100450444985,0.12897220716418298
6555,4,6,1,4,-0.10002707765618167,0.26071415733074527
6556,4,6,1,5,-0.25817357493635046,0.28249615815591
6557,4,6,1,6,-0.0025078096711755415,-0.09505624274785214
6558,4,6,1,7,-0.33000199963884264,-0.46893669425407786
6559,4,6,1,8,-0.275715904482832,-0.6943650795999743
6560,4,6,1,9,0.09243448376158075,0.47038958069107084
6561,4,6,1,10,-0.2543854482365459,0.10649138254154057
6562,4,6,1,11,-0.13335740903434953,0.2352886794639302
6563,4,6,1,12,-0.5320775644025978,0.08246014185482503
6564,4,6,2,1,-0.19933051838761964,0.17241579506826057
6565,4,6,2,2,0.05561800066737888,0.42849319211897774
6566,4,6,2,3,-0.37414478926076244,-0.0046968057322196565
6567,4,6,2,4,-0.0767811876628925,0.5072315046900986
6568,4,6,2,5,-0.28885829120010204,0.22825155844393472
6569,4,6,2,6,-0.2084651788888895,0.0784545470310366
6570,4,6,2,7,-0.4874331151837044,-0.5835368428374582
6571,4,6,2,8,-0.09049644056706158,-0.552664287824454
6572,4,6,2,9,-0.6560214907074133,0.05682197014672776
6573,4,6,2,10,-0.5115186043081814,0.28419030613206214
6574,4,6,2,11,-0.6316292434961305,0.2173172045748446
6575,4,6,2,12,-0.2788010596747467,0.0976486934690708
6576,4,6,3,1,-0.4644847591082994,0.14767805850971982
6577,4,6,3,2,-0.11301143073819643,0.5289427847298104
6578,4,6,3,3,-0.28901143973908405,0.10065090384470053
6579,4,6,3,4,-0.2710712127514023,0.32325768642042013
6580,4,6,3,5,-0.295455635494006,0.04748695340072356
6581,4,6,3,6,-0.13757839437971917,0.08989540104983572
6582,4,6,3,7,-0.20703968353069804,-0.6233559705704351
6583,4,6,3,8,-0.03523304352922544,-0.5733610996359296
6584,4,6,3,9,-0.09705427393548337,0.3462209476825229
6585,4,6,3,10,-0.02246825688717754,0.4096894891835934
6586,4,6,3,11,-0.13736825381451134,0.2901127513273003
6587,4,6,3,12,0.06379002696755846,-0.03543966170350508
6588,4,6,4,1,-0.4699002876148034,0.1746922011957612
6589,4,6,4,2,-0.12773264926036756,0.6325360107220355
6590,4,6,4,3,-0.4428294607888846,-0.17600579899625576
6591,4,6,4,4,-0.31201561710884945,0.07417592876326129
6592,4,6,4,5,-0.1955688501919596,0.3914091902348473
6593,4,6,4,6,-0.04689488513727677,0.157605603379287
6594,4,6,4,7,-0.3677109464903877,-0.45397080610065593
6595,4,6,4,8,0.038210768050395756,-0.5591399981864689
6596,4,6,4,9,0.16995424364817296,0.5443290368113166
6597,4,6,4,10,-0.6130656319100289,-0.16410245025076164
6598,4,6,4,11,0.06718579103039159,0.290418335988809
6599,4,6,4,12,0.04618330932038313,0.16423607830782808
6600,4,6,5,1,-0.4843918307740542,0.08173794931832078
6601,4,6,5,2,-0.22133881828741214,0.4008882094448174
6602,4,6,5,3,-0.33588163745873023,-0.0015288580236532132
6603,4,6,5,4,-0.23933792994889833,0.16461333008676718
6604,4,6,5,5,-0.33801878950559344,0.07070437871433931
6605,4,6,5,6,-0.1690589488794175,0.03683684929251499
6606,4,6,5,7,-0.1043721767211339,-0.22873404390943303
6607,4,6,5,8,0.08689950130775288,-0.5906836482394667
6608,4,6,5,9,0.11308846226484395,0.44548287895488525
6609,4,6,5,10,-0.32745172367319336,0.3261030754386586
6610,4,6,5,11,-0.19908650310439477,0.07628031988622654
6611,4,6,5,12,-0.4050230771310265,0.26206631451274287
6612,4,6,6,1,-0.08493150744073223,-0.41557318756010886
6613,4,6,6,2,-0.4652571745871918,-0.3312707519659519
6614,4,6,6,3,-0.7279036202319866,-0.8796178530776332
6615,4,6,6,4,-0.32400670798663883,-0.8150818106598008
6616,4,6,6,5,-0.21470618553178367,-0.7831856759020159
6617,4,6,6,6,0.04017404344455794,-0.7729741437054526
6618,4,6,6,7,-0.3576244251874876,-0.631876392868727
6619,4,6,6,8,0.012028316837048643,-0.7042291380669377
6620,4,6,6,9,-0.5133379026396727,-0.4054829799038864
6621,4,6,6,10,-0.4109473581245276,-0.33893508603554734
6622,4,6,6,11,-0.5943273548450687,-0.4113636167713201
6623,4,6,6,12,-0.7078591256150406,-0.39190251867213033
6624,4,6,7,1,-0.48534689173308704,-0.5394629150560858
6625,4,6,7,2,-0.4108824796703715,-0.5305206210673842
6626,4,6,7,3,-0.47800987611088636,-0.9043909382768612
6627,4,6,7,4,-0.1831987397398863,-0.865628728860253
6628,4,6,7,5,-0.33618015726555733,-0.9072120280675149
6629,4,6,7,6,-0.16622031908297544,-0.8580468482434463
6630,4,6,7,7,-0.5699637134887504,-0.6445876670444519
6631,4,6,7,8,-0.7495510907139132,-0.6777518775181857
6632,4,6,7,9,-0.30572271014664565,-0.5368494627162208
6633,4,6,7,10,-0.16745686349280356,-0.4737396954179227
6634,4,6,7,11,-0.615723855915591,-0.5369028469233728
6635,4,6,7,12,-0.3319635753450443,-0.4989299234368542
6636,4,7,1,1,-0.23633369018501213,0.3575595116159156
6637,4,7,1,2,-0.31623367968072247,0.1364921157270784
6638,4,7,1,3,-0.11321825214716798,0.31864134899498264
6639,4,7,1,4,-0.3633573975447861,-0.12746788305876106
6640,4,7,1,5,-0.11835415113700183,0.08580944986165415
6641,4,7,1,6,-0.1010657606450885,-0.18537159715151177
6642,4,7,1,7,-0.2615552524794319,-0.5373008037885275
6643,4,7,1,8,-0.7091569549085538,-0.6366685988382722
6644,4,7,1,9,-0.16844739715638002,0.18984967192234004
6645,4,7,1,10,-0.6536588755782404,-0.3555243395882173
6646,4,7,1,11,-0.19794941385303352,0.14734588503761348
6647,4,7,1,12,-0.12610249205252302,0.41995634044900626
6648,4,7,2,1,-0.261151207861098,0.4585903602918364
6649,4,7,2,2,-0.32535653934979314,0.3994315124354021
6650,4,7,2,3,-0.23486793444478762,0.1453732991576002
6651,4,7,2,4,-0.12372983015383919,0.21322228868629622
6652,4,7,2,5,-0.21954635643078058,0.215610426531701
6653,4,7,2,6,0.07798440544647722,0.10796469182262024
6654,4,7,2,7,-0.5263118846222542,-0.7574898141227377
6655,4,7,2,8,-0.598067172468035,-0.564822610065787
6656,4,7,2,9,-0.7522547508335723,-0.4212087120540724
6657,4,7,2,10,-0.3500191299052573,0.061835185708694604
6658,4,7,2,11,0.0338552228804457,0.4597282228378878
6659,4,7,2,12,-0.44198238018249225,0.2701566100462881
6660,4,7,3,1,-0.127846863344921,0.45222214744225087
6661,4,7,3,2,-0.26857564933806377,0.23099423229332486
6662,4,7,3,3,-0.16973271569101564,0.46047952778328466
6663,4,7,3,4,-0.4365197390303846,-0.21722367913616644
6664,4,7,3,5,-0.19391551689365877,0.03762126085578047
6665,4,7,3,6,0.03234411168653558,0.06328582246723284
6666,4,7,3,7,-0.3962376183794995,-0.5800692381906609
6667,4,7,3,8,-0.7005668241411084,-0.6698290518535521
6668,4,7,3,9,0.003736047223033396,0.1709116869534686
6669,4,7,3,10,-0.5820103926220347,-0.4264663435926911
6670,4,7,3,11,0.06696706859662487,0.2435937925611724
6671,4,7,3,12,-0.37153121296688363,0.3353401633420252
6672,4,7,4,1,-0.060833918261726995,0.5150677044911723
6673,4,7,4,2,0.21050797784401623,0.7270408465251893
6674,4,7,4,3,-0.3494321039955805,-0.0763342894766861
6675,4,7,4,4,-0.5785921159557182,-0.28254776778052976
6676,4,7,4,5,-0.2061184156538512,0.3391151684257487
6677,4,7,4,6,0.04840801508837264,0.08655748884798944
6678,4,7,4,7,-0.2819945924085283,-0.5362659376066945
6679,4,7,4,8,-0.7022437692424461,-0.6762051116296226
6680,4,7,4,9,0.1482254405646625,0.558482114433918
6681,4,7,4,10,-0.9131876506880044,-0.6386900013754635
6682,4,7,4,11,-0.0050488657058876465,0.2094941506884885
6683,4,7,4,12,-0.3737766487826978,0.3182343148022374
6684,4,7,5,1,-0.1900129810278288,0.3734794978911099
6685,4,7,5,2,0.03304556721995856,0.5923829466334015
6686,4,7,5,3,-0.07963437119391369,0.47035989773248443
6687,4,7,5,4,-0.3058978097097567,-0.10857438197038666
6688,4,7,5,5,-0.3598721982079358,-0.18372601066963565
6689,4,7,5,6,-0.08549883161747897,-0.19716582932606547
6690,4,7,5,7,-0.15697931806179424,-0.4807904724425752
6691,4,7,5,8,-0.5176926399131321,-0.7120702726370299
6692,4,7,5,9,-0.21835286400756768,-0.04460677063278184
6693,4,7,5,10,-0.5899552695609721,-0.1257972333467472
6694,4,7,5,11,0.09482295919799022,-0.22149992425432485
6695,4,7,5,12,-0.05737043331410956,0.516097379408999
6696,4,7,6,1,-0.15693311315103653,-0.25972237131938103
6697,4,7,6,2,-0.3680369160392852,-0.3617596660247389
6698,4,7,6,3,-0.3738678299882153,-0.693853127571983
6699,4,7,6,4,-0.3829638015468917,-0.6735095100709997
6700,4,7,6,5,-0.1183817850259524,-0.5375504367074035
6701,4,7,6,6,0.01433630897445599,-0.5409436951178054
6702,4,7,6,7,-0.6243915722026847,-0.6624841212824198
6703,4,7,6,8,-0.6661019213342307,-0.7184854259785347
6704,4,7,6,9,-0.49770644902479305,-0.5656653187992889
6705,4,7,6,10,0.2852072321466271,-0.050599304599224605
6706,4,7,6,11,0.20108390104345658,-0.19007938889451276
6707,4,7,6,12,-0.06662400682815825,-0.1287976249959759
6708,4,7,7,1,0.19826716603297057,-0.46020286433722857
6709,4,7,7,2,0.04589705444675132,-0.4911700584101675
6710,4,7,7,3,-0.5854353645921853,-0.7784948886721498
6711,4,7,7,4,-0.5151955019387693,-0.705175420439621
6712,4,7,7,5,-0.41056890346378544,-0.7185317699614175
6713,4,7,7,6,-0.632355066650051,-0.7004541231387968
6714,4,7,7,7,-0.523532005224967,-0.6329395768421867
6715,4,7,7,8,-0.4465390328953184,-0.6677986522499236
6716,4,7,7,9,-0.7943660047882375,-0.5935864067646375
6717,4,7,7,10,-0.4182647641656967,-0.42663454296864095
6718,4,7,7,11,-0.8559927349963917,-0.5571989792401241
6719,4,7,7,12,-0.027210814161969576,-0.4305679924252217
6720,4,8,1,1,-0.4084223428029629,0.13569778838850396
6721,4,8,1,2,-0.586176249059199,-0.1350180464256493
6722,4,8,1,3,-0.4203615692953552,-0.18643865648468483
6723,4,8,1,4,-0.44566946455224127,-0.20916177180513718
6724,4,8,1,5,-0.14945830232134802,0.09847786008524365
6725,4,8,1,6,-0.2606619069853305,-0.3056082422098003
6726,4,8,1,7,-0.7336459551951761,-0.6006845254242825
6727,4,8,1,8,-0.6352129158752182,-0.7074088908933905
6728,4,8,1,9,-0.4029946492406677,-0.10288626091942747
6729,4,8,1,10,-0.38253663115385317,-0.09782644907915193
6730,4,8,1,11,-0.34479624263088327,-0.053273567011157125
6731,4,8,1,12,-0.20011521470408675,0.3387115493525778
6732,4,8,2,1,-0.4451140246551332,0.2455353551012517
6733,4,8,2,2,-0.5521357279546889,0.12040960753160998
6734,4,8,2,3,-0.387732941631084,-0.06119383925030511
6735,4,8,2,4,-0.43163912577879904,-0.12503202308597844
